txn_id,txn_date,txn_type,customer_id,customer_segment,origin_id,destination_id,vendor_id,line_item,quantity,uom,revenue,direct_cost,cost_category,invoice_id,payment_date
TXN0002980,2024-04-14,sale,CUST0018,enterprise,LOC002,LOC007,,tanker_transport,7.36,litres,121.36,60.0,fuel,INV0000993,07/04/2024
TXN0016557,2024-08-26,sale,CUST0031,smb,LOC010,LOC005,,fuel_surcharge,5.23,trips,83.91,41.62,maintenance,INV0005519,11/19/2024
TXN0010242,04/18/2024,sale, CUST0034,enterprise,LOC009,LOC002,,storage_fee,18.87,,427.68,312.07,labor,INV0003414,2024-04-21
TXN0003544,22/08/2025,sale, CUST0011,enterprise,LOC002,LOC007,VEND010,freight_charge,14.91,trips,376.9,177.92,maintenance,INV0001181,28-Oct-2025
TXN0002867,2025-06-18,sale,CUST0027,,LOC001,LOC012,,storage_fee,6.09,,188.42,83.77,fuel,INV0000955,20/08/2025
TXN0012800,2024-09-03,sale,CUST0011,smb,LOC009,LOC004,VEND013,storage_fee,11.91,,185.54,139.48,fuel,INV0004266,11/09/2024
TXN0014018,2024-02-20,sale,CUST0012,mid_market,LOC010,LOC006,VEND010,handling_fee,6.71,cartons,123.87,83.36,maintenance,INV0004672,02/29/2024
TXN0004570,05/25/2024,sale,CUST0025,smb,LOC012,LOC002,VEND006,bulk_transport,11.66,tonnes,66.52,39.91,tolls,INV0001523,2024-06-17
TXN0006454,23-Dec-2024,sale,CUST0019,,LOC009,LOC004,,documentation_fee,6.04,,174.94,77.48,packaging,INV0002151,2025-02-12
TXN0001878,22-Mar-2024,sale,CUST0002,,LOC004,LOC003,,fuel_surcharge,10.85,trips,518.05,222.9,labor,INV0000626,23-Apr-2024
TXN0017303,04-Jan-2025,sale,CUST0013,mid_market,LOC012,LOC009,,tanker_transport,6.38,litres,159.88,71.46,labor,INV0005767,2025-02-26
TXN0003897,08/05/2024,sale,CUST0005,mid_market,LOC010,LOC005,,storage_fee,13.31,,651.16,340.71,maintenance,INV0001299,
TXN0002729,17-Oct-2024,sale, CUST0002,mid_market,LOC010,LOC001,,freight_charge,3.91,trips,153.95,95.02,packaging,INV0000909,06/01/2025
TXN0013181,13/03/2025,sale,CUST0006,enterprise,LOC011,LOC012,,bulk_transport,10.75,tonnes,161.57,90.57,fuel,INV0004393,19/04/2025
TXN0006850,04/07/2025,sale,cust0017,enterprise,LOC009,LOC004,,tanker_transport,5.84,litres,93.4,68.34,tolls,INV0002283,07/28/2025
TXN0000414,2024-11-09,sale,CUST0012,mid_market,LOC005,LOC001,,tanker_transport,13.78,litres,594.98,292.17,maintenance,INV0000138,13-Nov-2024
TXN0007887,05-Apr-2025,sale,cust0032,mid_market,LOC011,LOC012,VEND008,storage_fee,5.94,,98.31,66.3,fuel,INV0002629,06/05/2025
TXN0006386,23-Mar-2025,cancelled,cust0040,enterprise,LOC010,LOC006,VEND012,fuel_surcharge,14.76,trips,134.41,94.28,labor,INV0002128,14-Apr-2025
TXN0011631,07/09/2024,sale,CUST0029,enterprise,LOC003,LOC012,,fuel_surcharge,6.79,trips,313.88,234.39,packaging,INV0003877,
TXN0017989,2024-05-05,sale,CUST0032,mid_market,LOC007,LOC006,VEND007,freight_charge,8.58,trips,310.85,133.23,fuel,INV0005996,2024-05-14
TXN0015929,21/10/2024,sale,CUST0020,enterprise,LOC009,LOC002,VEND005,freight_charge,8.56,trips,97.86,48.51,maintenance,INV0005309,19/12/2024
TXN0006485,16/03/2024,sale,CUST0008,smb,LOC010,LOC005,,bulk_transport,17.6,tonnes,307.36,197.97,packaging,INV0002161,03/22/2024
TXN0019839,02/08/2024,sale,CUST0023,mid_market,LOC001,LOC012,VEND014,freight_charge,5.75,trips,140.16,96.68,tolls,INV0006613,05/04/2024
TXN0006333,13/08/2025,sale,CUST0039,smb,LOC002,LOC009,,handling_fee,5.72,cartons,173.98,121.35,labor,INV0002111,
TXN0011650,2024-07-07,sale,CUST0030,mid_market,LOC012,LOC011,VEND015,handling_fee,10.07,cartons,253.33,192.86,fuel,INV0003883,10-Jul-2024
TXN0005932,25-Jul-2025,sale,cust0031,mid_market,LOC004,LOC006,,storage_fee,14.79,,375.34,241.93,fuel,INV0001977,08/26/2025
TXN0012554,08-Jul-2025,sale,CUST0023,mid_market,LOC004,LOC003,,handling_fee,12.58,cartons,512.26,392.05,labor,INV0004184,07/09/2025
TXN0008065,23/03/2024,sale,CUST0037,mid_market,LOC007,LOC002,VEND003,bulk_transport,18.11,tonnes,686.15,419.85,tolls,INV0002688,07/05/2024
TXN0014544,2025-05-09,sale,CUST0036,enterprise,LOC001,LOC012,VEND007,storage_fee,16.46,,416.9,225.07,packaging,INV0004848,25/05/2025
TXN0019364,05/15/2025,sale,CUST0025,,LOC010,LOC001,VEND015,tanker_transport,6.0,litres,105.57,44.01,packaging,INV0006454,
TXN0001787,22/07/2024,sale,CUST0014,mid_market,LOC012,LOC002,,fuel_surcharge,15.22,trips,491.5,275.7,tolls,INV0000595,09/08/2024
TXN0000036,02-Feb-2025,sale,CUST0037,,LOC009,LOC002,,documentation_fee,2.77,,47.13,25.1,maintenance,INV0000012,
TXN0007767,05/19/2025,sale,CUST0007 ,enterprise,LOC001,LOC012,VEND013,bulk_transport,6.54,tonnes,141.59,84.25,tolls,INV0002589,
TXN0004187,09/05/2025,sale,CUST0035,,LOC001,LOC012,,handling_fee,16.15,cartons,779.07,526.19,labor,INV0001395,2025-05-14
TXN0012245,06/10/2024,sale, CUST0038,smb,LOC005,LOC001,VEND014,handling_fee,9.57,cartons,175.77,119.98,tolls,INV0004081,05-Sep-2024
TXN0001555,2024-12-05,sale,cust0005,enterprise,LOC010,LOC005,VEND001,documentation_fee,15.81,,132.15,95.2,maintenance,INV0000518,08-Dec-2024
TXN0007252,23/03/2025,sale,CUST0026,smb,LOC004,LOC003,,handling_fee,8.84,cartons,284.62,184.08,fuel,INV0002417,2025-04-10
TXN0006398,02-Jun-2024,sale,CUST0037,,LOC004,LOC006,,bulk_transport,12.01,tonnes,331.82,139.19,packaging,INV0002132,23/06/2024
TXN0015919,28-Jun-2025,sale,cust0006,smb,LOC012,LOC011,,documentation_fee,5.06,,33.46,15.43,fuel,INV0005306,08/21/2025
TXN0016351,20/06/2024,sale,CUST0030,smb,LOC012,LOC009,VEND011,documentation_fee,11.48,,324.02,163.47,maintenance,INV0005450,2024-08-02
TXN0003708,17/10/2024,sale,CUST0005,mid_market,LOC010,LOC007,VEND014,fuel_surcharge,9.82,trips,454.08,299.56,labor,INV0001236,2024-11-02
TXN0010140,2025-02-17,sale,CUST0008,smb,LOC004,LOC006,VEND009,bulk_transport,8.14,tonnes,244.27,119.06,fuel,INV0003380,11/05/2025
TXN0014218,01/07/2024,sale,CUST0016,enterprise,LOC007,LOC002,VEND014,freight_charge,11.04,trips,252.06,148.73,tolls,INV0004739,02/02/2024
TXN0011730,14-Feb-2024,sale,CUST0032,enterprise,LOC003,LOC012,,handling_fee,8.78,cartons,159.86,116.33,fuel,INV0003910,18-Mar-2024
TXN0005775,12/03/2024,sale,CUST0033,mid_market,LOC010,LOC001,,bulk_transport,15.44,tonnes,329.89,246.84,tolls,INV0001925,
TXN0019398,05/23/2024,sale,CUST0035,smb,LOC008,LOC010,,storage_fee,7.42,,128.68,86.2,packaging,INV0006466,29/06/2024
TXN0018487,07/12/2024,sale,CUST0037,mid_market,LOC011,LOC012,VEND003,bulk_transport,10.19,,102.49,53.67,labor,INV0006162,2024-12-11
TXN0017858,08/04/2024,sale,CUST0003,enterprise,LOC010,LOC001,,documentation_fee,10.75,,514.54,304.68,fuel,INV0005952,2024-06-19
TXN0007073,2025-02-16,sale,CUST0004,,LOC005,LOC003,,storage_fee,16.94,,212.44,86.43,maintenance,INV0002357,13-Apr-2025
TXN0016317,2024-02-18,sale,CUST0017,,LOC003,LOC012,VEND008,tanker_transport,15.77,litres,237.06,185.68,maintenance,INV0005439,04/25/2024
TXN0019723,16/05/2024,sale,CUST0019,,LOC007,LOC002,,documentation_fee,9.09,,329.61,209.69,labor,INV0006574,06/05/2024
TXN0017246,18-Dec-2024,sale,CUST0028,mid_market,LOC007,LOC006,VEND001,handling_fee,10.96,cartons,261.73,159.2,packaging,INV0005748,18-Feb-2025
TXN0001746,27/06/2025,sale,CUST0024,mid_market,LOC001,LOC012,,storage_fee,10.31,,481.44,319.71,maintenance,INV0000582,
TXN0013287,16/01/2024,sale,CUST0012,smb,LOC009,LOC004,VEND015,storage_fee,15.47,,630.76,407.74,packaging,INV0004429,20-Mar-2024
TXN0012648,24-Apr-2024,sale,CUST0036,enterprise,LOC001,LOC011,VEND003,storage_fee,18.01,,497.82,251.45,labor,INV0004216,06/03/2024
TXN0013444,08/23/2025,sale,CUST0033,smb,LOC007,LOC006,,fuel_surcharge,13.9,trips,144.83,96.72,fuel,INV0004481,15/09/2025
TXN0007260,13-May-2025,sale,CUST0001,mid_market,LOC007,LOC004,VEND006,tanker_transport,13.59,,563.36,419.2,tolls,INV0002420,25-May-2025
TXN0010105,08/17/2024,sale,CUST0014,smb,LOC005,LOC003,,freight_charge,11.61,trips,417.41,199.71,labor,INV0003368,2024-09-28
TXN0004038,06/04/2025,sale,CUST0026,enterprise,LOC005,LOC011,VEND015,bulk_transport,8.25,tonnes,87.87,40.38,maintenance,INV0001346,08/27/2025
TXN0003705,04/24/2024,sale,CUST0038,smb,LOC010,LOC006,,documentation_fee,16.86,,399.02,207.31,tolls,INV0001235,11/05/2024
TXN0003955,02/23/2025,sale,CUST0022,mid_market,LOC007,LOC004,,storage_fee,12.41,,288.0,189.51,tolls,INV0001318,17/03/2025
TXN0019515,09/04/2024,sale,CUST0009,mid_market,LOC002,LOC004,,bulk_transport,11.9,tonnes,161.33,,,INV0006505,23/05/2024
TXN0003428,06/08/2025,sale,CUST0031,,LOC001,LOC012,,fuel_surcharge,15.18,trips,137.91,93.95,fuel,INV0001142,09-Aug-2025
TXN0010069,04/25/2025,sale,CUST0037,mid_market,LOC001,LOC012,,tanker_transport,9.57,litres,279.92,190.6,maintenance,INV0003356,06/27/2025
TXN0002507,02/10/2024,sale,cust0037,enterprise,LOC002,LOC007,,fuel_surcharge,5.55,trips,190.52,97.89,tolls,INV0000835,31-Oct-2024
TXN0004681,2024-04-12,credit_note,CUST0014,smb,LOC012,LOC009,,tanker_transport,6.41,litres,101.29,73.08,fuel,INV0001560,15-Jun-2024
TXN0008402,04/06/2024,sale,CUST0008,,LOC009,LOC004,,bulk_transport,15.49,tonnes,85.82,67.71,maintenance,INV0002800,06-Jun-2024
TXN0004747,2025-02-06,sale,CUST0012,enterprise,LOC007,LOC006,,storage_fee,14.59,,718.81,292.14,fuel,INV0001582,02/17/2025
TXN0014540,2024-11-06,sale,CUST0010,mid_market,LOC002,LOC009,,freight_charge,4.89,trips,194.15,140.94,fuel,INV0004846,2025-01-18
TXN0015993,2025-02-17,credit_note,CUST0037,,LOC012,LOC002,,bulk_transport,18.87,tonnes,423.66,232.5,maintenance,INV0005331,09/05/2025
TXN0012796,01/15/2025,sale,cust0019,,LOC001,LOC012,VEND005,storage_fee,9.09,,122.16,50.11,tolls,INV0004265,28/02/2025
TXN0016754,18-Jul-2024,sale,CUST0008,mid_market,LOC012,LOC009,,handling_fee,13.86,cartons,261.02,177.41,tolls,INV0005584,09/12/2024
TXN0013398,2024-08-19,sale,CUST0003,smb,LOC002,LOC004,,freight_charge,17.5,trips,700.79,,,INV0004466,10/21/2024
TXN0014864,07/01/2025,sale,CUST0027,mid_market,LOC005,LOC003,,handling_fee,4.97,cartons,235.46,119.29,maintenance,INV0004954,2025-08-10
TXN0001809,02/21/2025,sale,CUST0010,smb,LOC005,LOC004,VEND006,documentation_fee,12.04,,509.31,233.15,maintenance,INV0000603,2025-04-20
TXN0016946,06/08/2024,sale,CUST0032 ,,LOC005,LOC001,,handling_fee,8.72,,302.83,197.76,labor,INV0005648,26-Aug-2024
TXN0014073,06/23/2024,sale, CUST0002,mid_market,LOC007,LOC004,,documentation_fee,13.68,,84.02,61.79,maintenance,INV0004691,30/08/2024
TXN0009854,05/11/2024,sale,CUST0034,smb,LOC011,LOC002,,tanker_transport,8.97,litres,367.88,180.42,maintenance,INV0003284,25-Dec-2024
TXN0019309,02/14/2024,sale,CUST0007,enterprise,LOC012,LOC009,VEND005,storage_fee,13.08,,97.15,65.83,packaging,INV0006436,02/04/2024
TXN0001715,01/24/2024,sale,CUST0030,enterprise,LOC010,LOC006,VEND014,handling_fee,7.64,cartons,292.57,204.77,labor,INV0000571,2024-04-12
TXN0007614,06/02/2024,sale,CUST0005,mid_market,LOC009,LOC004,,bulk_transport,5.77,tonnes,285.32,220.04,packaging,INV0002538,2024-06-06
TXN0008676,12/07/2024,credit_note,CUST0010,mid_market,LOC004,LOC003,,bulk_transport,7.96,tonnes,147.11,72.61,maintenance,INV0002892,20-Aug-2024
TXN0006436,13-Jan-2024,sale,CUST0007,enterprise,LOC008,LOC010,,tanker_transport,8.8,litres,92.63,64.37,maintenance,INV0002145,02/24/2024
TXN0013376,2024-06-19,sale, CUST0013,smb,LOC002,LOC009,VEND015,storage_fee,10.63,,111.91,49.08,fuel,INV0004458,14/08/2024
TXN0005828,05/05/2024,sale,CUST0038,,LOC001,LOC012,,handling_fee,17.21,cartons,669.94,425.02,fuel,INV0001942,27-May-2024
TXN0018672,08/08/2025,sale,CUST0011 ,,LOC009,LOC002,,tanker_transport,0.1,litres,2.04,1.46,fuel,INV0006224,09/10/2025
TXN0014339,2025-08-02,sale,CUST0037,mid_market,LOC007,LOC002,,freight_charge,3.1,trips,124.48,60.99,tolls,INV0004779,20/10/2025
TXN0007351,11/03/2024,sale,CUST0009,,LOC005,LOC003,VEND004,storage_fee,12.17,,343.31,164.81,labor,INV0002450,05/05/2024
TXN0011627,2024-02-12,sale,CUST0006,smb,LOC011,LOC002,,fuel_surcharge,16.78,trips,181.33,121.32,packaging,INV0003875,18/03/2024
TXN0012658,2025-03-19,credit_note,CUST0001,enterprise,LOC010,LOC007,,storage_fee,8.25,,329.01,173.97,fuel,INV0004219,16-May-2025
TXN0001250,2024-09-13,sale,CUST0011,,LOC003,LOC012,,fuel_surcharge,4.15,trips,57.76,43.8,maintenance,INV0000416,2024-09-30
TXN0006929,2024-06-12,sale,CUST0031,smb,LOC003,LOC012,VEND003,storage_fee,4.54,,137.58,84.45,tolls,INV0002309,19-Jun-2024
TXN0018964,10/11/2024,sale,CUST0035,smb,LOC010,LOC005,,freight_charge,4.84,trips,241.51,170.56,labor,INV0006321,2025-01-06
TXN0015814,21/06/2025,sale,cust0002,mid_market,LOC009,LOC002,,handling_fee,8.91,cartons,175.73,121.19,fuel,INV0005271,2025-07-10
TXN0012981,21-Feb-2025,sale,CUST0007,mid_market,LOC011,LOC012,,fuel_surcharge,17.93,trips,261.17,127.51,labor,INV0004327,15-Apr-2025
TXN0015192,08/11/2024,cancelled,CUST0006,mid_market,LOC007,LOC002,VEND008,fuel_surcharge,3.13,trips,28.96,12.66,packaging,INV0005064,08-Nov-2024
TXN0014303,2024-03-19,sale, CUST0005,mid_market,LOC010,LOC007,,freight_charge,8.04,trips,103.55,65.37,packaging,INV0004767,2024-04-26
TXN0004861,2025-07-15,sale,CUST0021,smb,LOC011,LOC012,VEND003,fuel_surcharge,4.67,trips,108.5,52.01,maintenance,INV0001620,08/08/2025
TXN0002303,06-Dec-2024,sale,CUST0013,,LOC010,LOC005,,fuel_surcharge,7.34,trips,140.25,108.04,maintenance,INV0000767,03/01/2025
TXN0006908,05/09/2024,sale,CUST0019,smb,LOC002,LOC004,,freight_charge,8.57,trips,284.41,166.4,packaging,INV0002302,2024-10-18
TXN0019628,2025-04-22,sale,CUST0030,smb,LOC012,LOC011,VEND009,fuel_surcharge,16.07,trips,259.13,198.21,labor,INV0006542,25/05/2025
TXN0016020,09/05/2025,sale,CUST0022,mid_market,LOC010,LOC005,,bulk_transport,11.22,tonnes,114.47,54.7,tolls,INV0005340,2025-06-09
TXN0008910,09-Aug-2024,sale,CUST0034 ,mid_market,LOC003,LOC012,,handling_fee,5.57,cartons,252.92,186.54,packaging,INV0002970,18/09/2024
TXN0008581,16/01/2025,sale,CUST0026,mid_market,LOC012,LOC011,,handling_fee,7.0,cartons,163.36,103.71,packaging,INV0002860,02/12/2025
TXN0019390,2025-04-13,sale,CUST0021,smb,LOC012,LOC009,,fuel_surcharge,4.38,trips,88.37,40.79,fuel,INV0006463,24-Jun-2025
TXN0018387,24/03/2024,sale,CUST0012,,LOC008,LOC009,VEND007,storage_fee,9.62,,453.33,222.51,fuel,INV0006129,05/22/2024
TXN0008250,03/04/2024,credit_note,CUST0007,,LOC002,LOC004,,bulk_transport,14.03,tonnes,631.21,402.57,packaging,INV0002750,27/03/2024
TXN0016053,04/04/2025,sale,CUST0007,enterprise,LOC012,LOC009,,tanker_transport,9.9,litres,234.7,146.53,maintenance,INV0005351,2025-06-04
TXN0006680,23-Mar-2025,sale,CUST0027,enterprise,LOC001,LOC011,,freight_charge,6.64,trips,111.58,78.81,fuel,INV0002226,02/06/2025
TXN0008930,08-Mar-2024,sale,CUST0023,mid_market,LOC004,LOC006,VEND005,bulk_transport,6.97,tonnes,320.37,144.76,packaging,INV0002976,17-May-2024
TXN0009960,11-Feb-2024,sale,cust0009,mid_market,LOC010,LOC001,,bulk_transport,10.87,tonnes,81.06,48.75,maintenance,INV0003320,2024-02-22
TXN0010898,09/23/2024,sale,CUST0007,smb,LOC004,LOC003,,storage_fee,5.34,,57.46,28.97,maintenance,INV0003632,26-Nov-2024
TXN0010254,04/03/2025,sale,CUST0038,enterprise,LOC007,LOC002,,documentation_fee,11.05,,287.39,126.22,labor,INV0003418,2025-04-16
TXN0002822,02-Aug-2025,sale,cust0031,enterprise,LOC009,LOC004,,freight_charge,13.74,trips,337.1,152.21,fuel,INV0000940,27-Oct-2025
TXN0012904,08/03/2024,sale,CUST0007,mid_market,LOC007,LOC002,,bulk_transport,11.46,tonnes,133.75,106.87,maintenance,INV0004301,04-Oct-2024
TXN0001973,25-Aug-2024,sale,CUST0034,enterprise,LOC012,LOC009,VEND014,bulk_transport,10.62,tonnes,225.14,113.14,fuel,INV0000657,03/09/2024
TXN0019773,07/27/2024,sale,CUST0015,enterprise,LOC009,LOC004,,freight_charge,11.2,trips,57.83,36.88,maintenance,INV0006591,31/07/2024
TXN0000267,08/22/2024,sale,CUST0036,mid_market,LOC003,LOC012,VEND008,storage_fee,11.41,,222.49,137.46,labor,INV0000089,10/05/2024
TXN0010969,08/05/2025,sale,CUST0035,,LOC010,LOC005,,fuel_surcharge,4.84,trips,201.11,80.62,packaging,INV0003656,11-Oct-2025
TXN0015564,2024-10-20,sale,CUST0007,smb,LOC005,LOC004,VEND006,tanker_transport,6.99,litres,306.46,,,INV0005188,12-Dec-2024
TXN0002770,14-Sep-2024,sale,CUST0023 ,enterprise,LOC010,LOC005,,fuel_surcharge,12.05,trips,450.42,225.21,packaging,INV0000923,2024-12-06
TXN0002329,21/06/2025,sale,CUST0016,enterprise,LOC010,LOC007,,storage_fee,8.5,,230.4,177.68,packaging,INV0000776,03/08/2025
TXN0016465,28-Nov-2024,sale,CUST0012,mid_market,LOC003,LOC012,,handling_fee,8.34,cartons,178.64,124.3,packaging,INV0005488,02/01/2025
TXN0018957,08/01/2025,credit_note,CUST0019,mid_market,LOC005,LOC004,VEND006,handling_fee,2.13,cartons,85.87,36.17,maintenance,INV0006319,03-Sep-2025
TXN0011746,21/04/2025,sale,CUST0004,mid_market,LOC002,LOC004,,tanker_transport,12.4,litres,73.48,54.89,packaging,INV0003915,07/15/2025
TXN0007991,07/06/2025,sale,CUST0031,,LOC010,LOC004,,handling_fee,3.97,cartons,51.67,39.18,labor,INV0002663,2025-07-30
TXN0017556,14/04/2024,sale, CUST0017,enterprise,LOC001,LOC011,,tanker_transport,9.31,litres,313.63,207.65,tolls,INV0005852,06/28/2024
TXN0017832,08-Feb-2025,sale,cust0030,mid_market,LOC012,LOC009,,storage_fee,11.31,,550.8,,,INV0005944,24-Feb-2025
TXN0000318,02/07/2024,sale,CUST0019 ,mid_market,LOC003,LOC012,,handling_fee,5.24,cartons,110.78,62.42,tolls,INV0000106,2024-08-09
TXN0001536,18/01/2025,sale,CUST0020,mid_market,LOC012,LOC011,VEND004,documentation_fee,13.78,,515.04,260.1,maintenance,INV0000512,2025-03-15
TXN0001471,19-Sep-2024,sale,CUST0005,enterprise,LOC005,LOC004,,documentation_fee,10.64,,322.04,150.62,fuel,INV0000490,01-Dec-2024
TXN0012274,12-May-2025,sale,CUST0020,enterprise,LOC009,LOC002,VEND010,documentation_fee,13.28,,214.19,104.72,labor,INV0004091,08/02/2025
TXN0001369,03/16/2024,sale,cust0003,smb,LOC009,LOC004,VEND011,storage_fee,16.08,,790.33,371.78,fuel,INV0000456,02/04/2024
TXN0000740,06/02/2025,sale,CUST0036,enterprise,LOC002,LOC004,,freight_charge,18.62,trips,295.28,125.28,tolls,INV0000246,
TXN0009402,15/01/2025,sale,CUST0013,enterprise,LOC005,LOC003,,bulk_transport,3.16,tonnes,89.03,38.05,tolls,INV0003134,17-Jan-2025
TXN0001188,04/01/2025,sale,CUST0016,mid_market,LOC004,LOC003,,bulk_transport,8.15,tonnes,315.66,143.54,maintenance,INV0000396,01-Jun-2025
TXN0012446,06/09/2024,sale,CUST0017,enterprise,LOC004,LOC003,VEND007,storage_fee,10.69,,285.68,124.95,maintenance,INV0004148,2024-09-06
TXN0015481,10/01/2024,sale,CUST0018,enterprise,LOC002,LOC007,,fuel_surcharge,11.56,trips,450.5,208.59,packaging,INV0005160,
TXN0010089,05/02/2025,sale,CUST0008,,LOC005,LOC004,VEND005,documentation_fee,6.99,,221.85,172.68,fuel,INV0003363,
TXN0018066,2024-11-04,credit_note,CUST0013,,LOC010,LOC006,,documentation_fee,13.74,,511.8,354.68,packaging,INV0006022,2024-12-09
TXN0007383,13-Nov-2024,sale,CUST0013,enterprise,LOC007,LOC002,,documentation_fee,6.06,,126.83,71.53,labor,INV0002461,29/01/2025
TXN0003487,07-Oct-2024,sale,CUST0034,mid_market,LOC005,LOC004,,freight_charge,11.42,trips,545.75,399.85,maintenance,INV0001162,11/11/2024
TXN0006044,08/11/2024,sale,CUST0020,smb,LOC005,LOC003,,storage_fee,10.16,,137.7,91.6,tolls,INV0002014,18-Jan-2025
TXN0013985,2024-04-24,credit_note,CUST0011,,LOC007,LOC002,,storage_fee,10.8,,318.65,172.92,packaging,INV0004661,
TXN0011573,22/05/2025,sale,CUST0039,mid_market,LOC005,LOC003,,bulk_transport,8.11,tonnes,54.01,30.62,tolls,INV0003857,2025-06-28
TXN0001233,2025-02-07,sale,CUST0018,smb,LOC011,LOC012,VEND002,documentation_fee,14.77,,285.38,117.71,maintenance,INV0000411,2025-04-03
TXN0009910,09/11/2024,sale,CUST0005,,LOC005,LOC003,,documentation_fee,10.0,,304.9,161.85,fuel,INV0003303,2024-12-04
TXN0010212,22/10/2024,sale, CUST0039,,LOC001,LOC012,,storage_fee,13.1,,525.07,335.21,fuel,INV0003404,2024-11-24
TXN0018594,19/06/2024,sale,CUST0027,mid_market,LOC010,LOC001,,freight_charge,8.75,trips,237.68,161.91,labor,INV0006198,07/06/2024
TXN0012825,09/17/2024,sale,CUST0015,,LOC001,LOC011,,storage_fee,14.67,,461.7,310.53,maintenance,INV0004275,2024-10-30
TXN0015075,26/08/2025,sale,CUST0012,smb,LOC008,LOC009,,tanker_transport,13.14,litres,341.5,137.06,maintenance,INV0005025,2025-10-08
TXN0009500,2024-04-03,sale,CUST0034,enterprise,LOC002,LOC007,,fuel_surcharge,13.72,trips,360.07,225.09,maintenance,INV0003166,2024-05-24
TXN0017934,06/24/2024,sale,CUST0015,smb,LOC005,LOC004,,freight_charge,5.1,trips,64.62,34.17,packaging,INV0005978,08/07/2024
TXN0001291,05/04/2025,sale,CUST0019,,LOC008,LOC010,VEND001,documentation_fee,12.96,,214.86,100.74,packaging,INV0000430,20-Apr-2025
TXN0017617,02/23/2025,sale,CUST0018,smb,LOC005,LOC004,,handling_fee,13.15,cartons,225.97,148.59,fuel,INV0005872,18/03/2025
TXN0009317,23-Feb-2025,credit_note,CUST0029,,LOC009,LOC002,VEND003,handling_fee,11.84,cartons,535.58,337.56,maintenance,INV0003105,20-Apr-2025
TXN0013525,10-Jun-2025,credit_note,CUST0033,mid_market,LOC010,LOC004,,fuel_surcharge,7.86,,61.73,47.38,tolls,INV0004508,19-Aug-2025
TXN0007862,14/06/2024,sale, CUST0001,mid_market,LOC012,LOC009,,documentation_fee,1.89,,83.03,33.98,fuel,INV0002620,08/01/2024
TXN0012970,2024-06-28,sale, CUST0014,enterprise,LOC010,LOC006,,tanker_transport,15.55,litres,463.72,188.73,fuel,INV0004323,05/09/2024
TXN0018896,02/08/2024,sale,CUST0011,smb,LOC005,LOC001,,bulk_transport,2.36,tonnes,23.05,11.89,labor,INV0006298,2024-08-30
TXN0000562,2025-02-14,sale,CUST0040,,LOC010,LOC006,VEND001,bulk_transport,7.83,tonnes,83.74,,,INV0000187,2025-03-31
TXN0001031,10/28/2024,sale,CUST0009,enterprise,LOC007,LOC006,,handling_fee,9.68,cartons,79.37,46.06,tolls,INV0000343,2024-11-15
TXN0005765,03/01/2024,sale,CUST0024,,LOC007,LOC002,,bulk_transport,7.84,tonnes,145.21,109.75,fuel,INV0001921,2024-04-01
TXN0017601,2024-08-03,credit_note,CUST0018,mid_market,LOC012,LOC011,,handling_fee,13.25,,376.98,156.63,tolls,INV0005867,29-Aug-2024
TXN0012739,05/25/2025,credit_note, CUST0017,,LOC007,LOC006,,bulk_transport,13.1,tonnes,589.56,389.19,fuel,INV0004246,2025-08-06
TXN0018978,06/18/2025,sale,CUST0011,mid_market,LOC012,LOC011,,storage_fee,9.57,,393.24,224.25,tolls,INV0006326,
TXN0007058,10/07/2024,sale,CUST0003,smb,LOC005,LOC001,,storage_fee,10.78,,-180.46,-127.69,labor,INV0002352,13/11/2024
TXN0004377,21/07/2025,sale,CUST0033,smb,LOC005,LOC003,,handling_fee,7.18,cartons,99.19,45.41,tolls,INV0001459,15-Oct-2025
TXN0009711,23-Jul-2024,sale,CUST0004,,LOC004,LOC003,,bulk_transport,3.71,tonnes,139.67,102.97,maintenance,INV0003237,09/08/2024
TXN0012103,12/07/2024,sale, CUST0022,mid_market,LOC012,LOC011,,handling_fee,9.32,cartons,443.32,223.52,packaging,INV0004034,23/09/2024
TXN0006976,27-Aug-2024,sale, CUST0038,enterprise,LOC009,LOC004,VEND010,documentation_fee,4.76,,54.28,33.23,packaging,INV0002325,01-Oct-2024
TXN0017314,2024-12-22,sale,cust0040,mid_market,LOC008,LOC010,,bulk_transport,13.14,tonnes,352.37,190.58,tolls,INV0005771,01/02/2025
TXN0019735,08/07/2025,sale,CUST0007,mid_market,LOC012,LOC002,,storage_fee,8.85,,271.23,127.85,labor,INV0006578,
